698;Драники из кабачков с куриным филе и соусом из грибов;420;18
699;Котлеты по-домашнему;290;18
700;Котлеты рыбные;370;18
701;Котлеты куриные с сыром;390;18
702;Запеченое куриное филе;480;18
703;Плов с говядиной;430;18
704;Мега вареник с картофелем и грибами;640;18
705;Мега вареник с картошкой;390;18
706;Мега вареник с курицей и грибами;330;18
707;Пельмени по дальневосточному;650;18
708;Пельмени с копченым лососем в сливочным соусе с эстрагоном;350;18
709;Пельмени сибирские;320;18
710;Пельмени уральские;330;18
711;Пельмени сибирские в грибном соусе;240;18
712;Пельмени сибирские в курином бульоне;540;18
713;Запеченные пельмени в перечном соусе;740;18
714;Вареники 4 сыра;320;18
715;Вареники с соленым творогом, посыпаются укропом;410;18
716;Вареники с курицей и грибами;490;18
717;Вареники с капустой;790;18
718;Вареники с капустой и грибами;490;18
719;Вареники с говядиной и свининой;480;18
720;Вареники со шпинатом;140;18
721;Жареные вареники с картофелем и сыром;205;18
722;Вареники по-полтавски с мясом;195;18
723;Вареники с картошкой с мясной поджаркой;150;18
724;Вареники с говядиной и свининой с мясной поджаркой;170;18
725;Вареники с картошкой и грибами с мясной поджаркой;120;18
726;Вареники с капустой с мясной поджаркой;190;18
727;Вареники с капустой и грибами с мясной поджаркой;320;18
728;Вареники с курицей и грибами с мясной поджаркой;340;18
729;Вареники с вишней;340;18
730;Вареники с творогом и изюмом;270;18
731;Шоколадные вареники с вишней и ванильной сметаной;270;18
732;Вареники с черной смородиной;80;18
733;Набор мясной;80;18
734;Набор овощной;220;18
735;Набор сладкоежка;90;18
736;Хинкали с картошкой и сыром (3 шт.);60;18
737;Хинкали с грибами (3 шт.);60;18
738;Хинкали с говядиной и свининой (3 шт.);50;18
739;Хинкали из баранины (3 шт.);80;18
740;Хинкали с лососем (3 шт.);80;18
741;Сырная тарелка;220;18
742;Соус дзадзики;230;18
743;Аджика;390;18
744;Сметана;390;18
745;Чебуреки с бараниной (2 шт.);260;18
746;Чебуреки с сыром сулугуни и помидорами (2 шт.);630;18
747;Варенье из абрикоса;290;18
748;Варенье из вишни;630;18
749;Варенье из клубники;630;18
750;Варенье из малины;630;18
751;Пирожки с вишней (2);140;18
752;Картофель фри;100;19
753;Шаурма по-гречески с говядиной;280;19
754;Шаурма по-гречески с курицей;180;19
755;Картофель по-деревенски;280;19
756;Сырные палочки;350;19
757;Фалафель с соусом дзадзики;280;19
758;Шаурма "Классическая" с курицей;280;19
759;Шаурма "Классическая" с говядиной;280;19
760;Шаурма "Президентская" с курицей;50;19
761;Шаурма "Президентская" с говядиной;50;19
762;Шаурма с фалафелем;50;19
763;Шаурма "Цезарь" с курицей;120;19
764;Шаурма сырная с курицей;120;19
765;Шаурма сырная с говядиной;120;19
766;Шаурма Гангстерская с курицей;100;19
767;Шаурма Гангстерская с говядиной;120;19
768;Соус "Континенталь";130;19
769;Соус сырный;510;19
770;Кетчуп;760;19
771;Соус сметанный;560;19
772;Соус чесночный;160;19
773;Соус белый BBQ;160;19
774;Соус цезарь;180;19
775;Нэм Га с курицей 3 шт.;300;20
776;Нэм куон с манго и креветками 2 шт.;390;20
777;Фо-бо;385;20
778;Том-ям с рисом;300;20
779;Вок с говядиной;310;20
780;Вок с морепродуктами;300;20
781;Нэм Ран 3 шт.;145;20
782;Нэм куон Веган 2 шт.;360;20
783;Салат с манго и курицей;410;20
784;Чынг Чан;110;20
785;Удон онтама с курицей терияки;340;21
786;Удон том-ям с креветками;360;21
787;Чикен кацу карри райс;350;21
788;Якиудон с курицей терияки;80;21
789;Якиудон медама с курицей терияки;180;21
790;Чикен кацу;260;21
791;Мисо суп;240;21
792;Удон камааге;290;21
793;Удон каке;310;21
794;Удон онтама буккаке;320;21
795;Удон с карри;360;21
796;Удон якинику;330;21
797;Удон чиз каматама;440;21
798;Удон с курицей карааге;260;21
799;Удон мисо с курицей;240;21
800;Удон мисо со свининой;310;21
801;Удон с курицей терияки;310;21
802;Удон тонкоцу;320;21
803;Удон эбикаке;520;21
804;Удон том-ям с курицей;390;21
805;Удон с говядиной;240;21
806;Удон онтама с говядиной;360;21
807;Удон спайси раю;350;21
808;Рис отварной;360;21
